,participant,phase,trial,context,left_option,middle_option,right_option,choice,correct,reward,reward_unchosen_1,reward_unchosen_2,RT,ID,condition,?,task,tier
13159,35.0,1.0,91.0,4.0,9.0,,8.0,2.0,1.0,47.0,12.0,,999.0,4532753019.0,1.0,2.0,0,0.0
13160,35.0,1.0,92.0,4.0,,9.0,8.0,2.0,1.0,52.0,17.0,,1076.0,4532753019.0,1.0,2.0,0,0.0
13161,35.0,1.0,93.0,2.0,3.0,4.0,,0.0,1.0,90.0,11.0,,811.0,4532753019.0,1.0,2.0,0,0.0
13162,35.0,1.0,94.0,4.0,8.0,,9.0,0.0,1.0,56.0,11.0,,1838.0,4532753019.0,1.0,2.0,0,0.0
13163,35.0,1.0,95.0,3.0,6.0,5.0,7.0,1.0,1.0,53.0,30.0,21.0,1088.0,4532753019.0,1.0,2.0,0,0.0
13164,35.0,1.0,96.0,1.0,1.0,0.0,2.0,1.0,1.0,86.0,53.0,17.0,676.0,4532753019.0,1.0,2.0,0,0.0
13165,35.0,1.0,97.0,4.0,9.0,,8.0,2.0,1.0,58.0,17.0,,1189.0,4532753019.0,1.0,2.0,0,0.0
13166,35.0,1.0,98.0,3.0,5.0,7.0,6.0,0.0,1.0,45.0,29.0,19.0,938.0,4532753019.0,1.0,2.0,0,0.0
13167,35.0,1.0,99.0,3.0,5.0,7.0,6.0,0.0,1.0,45.0,27.0,12.0,735.0,4532753019.0,1.0,2.0,0,0.0
13168,35.0,1.0,100.0,3.0,5.0,6.0,7.0,0.0,1.0,51.0,41.0,6.0,604.0,4532753019.0,1.0,2.0,0,0.0
13169,35.0,1.0,101.0,3.0,5.0,6.0,7.0,0.0,1.0,47.0,28.0,9.0,614.0,4532753019.0,1.0,2.0,0,0.0
13170,35.0,1.0,102.0,3.0,5.0,7.0,6.0,0.0,1.0,48.0,36.0,9.0,557.0,4532753019.0,1.0,2.0,0,0.0
13171,35.0,1.0,103.0,2.0,3.0,,4.0,0.0,1.0,85.0,4.0,,903.0,4532753019.0,1.0,2.0,0,0.0
13172,35.0,1.0,104.0,1.0,2.0,0.0,1.0,1.0,1.0,86.0,54.0,9.0,1024.0,4532753019.0,1.0,2.0,0,0.0
13173,35.0,1.0,105.0,3.0,7.0,5.0,6.0,1.0,1.0,42.0,38.0,15.0,679.0,4532753019.0,1.0,2.0,0,0.0
13174,35.0,1.0,106.0,2.0,,3.0,4.0,1.0,1.0,84.0,10.0,,619.0,4532753019.0,1.0,2.0,0,0.0
13175,35.0,1.0,107.0,4.0,9.0,8.0,,1.0,1.0,51.0,22.0,,926.0,4532753019.0,1.0,2.0,0,0.0
13176,35.0,1.0,108.0,4.0,,9.0,8.0,2.0,1.0,48.0,9.0,,970.0,4532753019.0,1.0,2.0,0,0.0
13177,35.0,1.0,109.0,4.0,9.0,,8.0,2.0,1.0,51.0,18.0,,552.0,4532753019.0,1.0,2.0,0,0.0
13178,35.0,1.0,110.0,4.0,9.0,,8.0,2.0,1.0,51.0,17.0,,471.0,4532753019.0,1.0,2.0,0,0.0
13179,35.0,1.0,111.0,2.0,4.0,3.0,,1.0,1.0,91.0,18.0,,997.0,4532753019.0,1.0,2.0,0,0.0
13180,35.0,1.0,112.0,1.0,2.0,0.0,1.0,1.0,1.0,92.0,60.0,13.0,603.0,4532753019.0,1.0,2.0,0,0.0
13181,35.0,1.0,113.0,4.0,,9.0,8.0,2.0,1.0,55.0,24.0,,995.0,4532753019.0,1.0,2.0,0,0.0
13182,35.0,1.0,114.0,1.0,0.0,2.0,1.0,0.0,1.0,92.0,43.0,13.0,872.0,4532753019.0,1.0,2.0,0,0.0
13183,35.0,1.0,115.0,1.0,1.0,2.0,0.0,2.0,1.0,84.0,45.0,17.0,916.0,4532753019.0,1.0,2.0,0,0.0
13184,35.0,1.0,116.0,2.0,,4.0,3.0,2.0,1.0,86.0,19.0,,1097.0,4532753019.0,1.0,2.0,0,0.0
13185,35.0,1.0,117.0,2.0,3.0,4.0,,0.0,1.0,87.0,11.0,,838.0,4532753019.0,1.0,2.0,0,0.0
13186,35.0,1.0,118.0,4.0,,8.0,9.0,1.0,1.0,53.0,13.0,,1557.0,4532753019.0,1.0,2.0,0,0.0
13187,35.0,1.0,119.0,2.0,3.0,4.0,,0.0,1.0,84.0,6.0,,870.0,4532753019.0,1.0,2.0,0,0.0
13188,35.0,1.0,120.0,4.0,,8.0,9.0,1.0,1.0,55.0,12.0,,931.0,4532753019.0,1.0,2.0,0,0.0
13189,35.0,1.0,121.0,3.0,7.0,6.0,5.0,2.0,1.0,42.0,31.0,13.0,1098.0,4532753019.0,1.0,2.0,0,0.0
13190,35.0,1.0,122.0,2.0,3.0,4.0,,0.0,1.0,84.0,12.0,,777.0,4532753019.0,1.0,2.0,0,0.0
13191,35.0,1.0,123.0,4.0,,9.0,8.0,2.0,1.0,51.0,16.0,,1067.0,4532753019.0,1.0,2.0,0,0.0
13192,35.0,1.0,124.0,3.0,7.0,5.0,6.0,1.0,1.0,53.0,34.0,16.0,782.0,4532753019.0,1.0,2.0,0,0.0
13193,35.0,1.0,125.0,1.0,1.0,2.0,0.0,2.0,1.0,82.0,44.0,12.0,1026.0,4532753019.0,1.0,2.0,0,0.0
13194,35.0,1.0,126.0,2.0,3.0,,4.0,0.0,1.0,86.0,17.0,,686.0,4532753019.0,1.0,2.0,0,0.0
13195,35.0,1.0,127.0,1.0,0.0,2.0,1.0,0.0,1.0,86.0,43.0,20.0,608.0,4532753019.0,1.0,2.0,0,0.0
13196,35.0,1.0,128.0,3.0,7.0,6.0,5.0,2.0,1.0,50.0,35.0,18.0,920.0,4532753019.0,1.0,2.0,0,0.0
13197,35.0,1.0,129.0,1.0,2.0,1.0,0.0,2.0,1.0,83.0,46.0,22.0,937.0,4532753019.0,1.0,2.0,0,0.0
13198,35.0,1.0,130.0,3.0,5.0,7.0,6.0,0.0,1.0,51.0,31.0,16.0,1540.0,4532753019.0,1.0,2.0,0,0.0
13199,35.0,1.0,131.0,3.0,5.0,6.0,7.0,0.0,1.0,55.0,30.0,17.0,919.0,4532753019.0,1.0,2.0,0,0.0
13200,35.0,1.0,132.0,4.0,,9.0,8.0,2.0,1.0,43.0,9.0,,1014.0,4532753019.0,1.0,2.0,0,0.0
13201,35.0,1.0,133.0,2.0,4.0,,3.0,2.0,1.0,86.0,21.0,,1363.0,4532753019.0,1.0,2.0,0,0.0
13202,35.0,1.0,134.0,1.0,1.0,2.0,0.0,2.0,1.0,89.0,56.0,14.0,1323.0,4532753019.0,1.0,2.0,0,0.0
13203,35.0,1.0,135.0,1.0,1.0,2.0,0.0,2.0,1.0,87.0,50.0,16.0,666.0,4532753019.0,1.0,2.0,0,0.0
13204,35.0,1.0,136.0,2.0,4.0,3.0,,1.0,1.0,86.0,6.0,,1070.0,4532753019.0,1.0,2.0,0,0.0
13205,35.0,1.0,137.0,1.0,1.0,2.0,0.0,2.0,1.0,85.0,48.0,18.0,844.0,4532753019.0,1.0,2.0,0,0.0
13206,35.0,1.0,138.0,2.0,,4.0,3.0,2.0,1.0,89.0,15.0,,748.0,4532753019.0,1.0,2.0,0,0.0
13207,35.0,1.0,139.0,1.0,0.0,2.0,1.0,0.0,1.0,86.0,53.0,9.0,973.0,4532753019.0,1.0,2.0,0,0.0
13208,35.0,1.0,140.0,2.0,4.0,3.0,,1.0,1.0,85.0,17.0,,914.0,4532753019.0,1.0,2.0,0,0.0
13209,35.0,1.0,141.0,4.0,9.0,8.0,,1.0,1.0,51.0,22.0,,1126.0,4532753019.0,1.0,2.0,0,0.0
13210,35.0,1.0,142.0,2.0,3.0,,4.0,0.0,1.0,88.0,16.0,,979.0,4532753019.0,1.0,2.0,0,0.0
13211,35.0,1.0,143.0,1.0,0.0,1.0,2.0,0.0,1.0,90.0,53.0,21.0,814.0,4532753019.0,1.0,2.0,0,0.0
13212,35.0,1.0,144.0,3.0,6.0,5.0,7.0,1.0,1.0,48.0,28.0,15.0,1040.0,4532753019.0,1.0,2.0,0,0.0
13213,35.0,1.0,145.0,3.0,7.0,6.0,5.0,2.0,1.0,44.0,30.0,10.0,1084.0,4532753019.0,1.0,2.0,0,0.0
13214,35.0,1.0,146.0,1.0,2.0,0.0,1.0,1.0,1.0,89.0,56.0,14.0,783.0,4532753019.0,1.0,2.0,0,0.0
13215,35.0,1.0,147.0,1.0,0.0,1.0,2.0,0.0,1.0,80.0,48.0,19.0,939.0,4532753019.0,1.0,2.0,0,0.0
13216,35.0,1.0,148.0,2.0,4.0,3.0,,1.0,1.0,89.0,13.0,,1380.0,4532753019.0,1.0,2.0,0,0.0
13217,35.0,1.0,149.0,4.0,8.0,,9.0,0.0,1.0,53.0,7.0,,908.0,4532753019.0,1.0,2.0,0,0.0
13218,35.0,1.0,150.0,1.0,0.0,1.0,2.0,0.0,1.0,85.0,50.0,10.0,683.0,4532753019.0,1.0,2.0,0,0.0
13219,35.0,1.0,151.0,4.0,8.0,,9.0,0.0,1.0,54.0,16.0,,752.0,4532753019.0,1.0,2.0,0,0.0
13220,35.0,1.0,152.0,1.0,1.0,0.0,2.0,1.0,1.0,82.0,43.0,13.0,922.0,4532753019.0,1.0,2.0,0,0.0
13221,35.0,1.0,153.0,2.0,3.0,,4.0,0.0,1.0,90.0,13.0,,850.0,4532753019.0,1.0,2.0,0,0.0
13222,35.0,1.0,154.0,2.0,,3.0,4.0,1.0,1.0,89.0,19.0,,822.0,4532753019.0,1.0,2.0,0,0.0
13223,35.0,1.0,155.0,3.0,7.0,6.0,5.0,2.0,1.0,54.0,30.0,16.0,1283.0,4532753019.0,1.0,2.0,0,0.0
13224,35.0,1.0,156.0,1.0,1.0,0.0,2.0,1.0,1.0,89.0,46.0,14.0,950.0,4532753019.0,1.0,2.0,0,0.0
13225,35.0,1.0,157.0,4.0,9.0,,8.0,2.0,1.0,57.0,19.0,,1094.0,4532753019.0,1.0,2.0,0,0.0
13226,35.0,1.0,158.0,4.0,,8.0,9.0,1.0,1.0,46.0,1.0,,1574.0,4532753019.0,1.0,2.0,0,0.0
13227,35.0,1.0,159.0,3.0,6.0,5.0,7.0,1.0,1.0,48.0,36.0,13.0,686.0,4532753019.0,1.0,2.0,0,0.0
13228,35.0,1.0,160.0,2.0,,4.0,3.0,2.0,1.0,85.0,15.0,,1624.0,4532753019.0,1.0,2.0,0,0.0
13229,35.0,1.0,161.0,1.0,2.0,1.0,0.0,2.0,1.0,89.0,50.0,18.0,752.0,4532753019.0,1.0,2.0,0,0.0
13230,35.0,1.0,162.0,3.0,6.0,5.0,7.0,1.0,1.0,55.0,35.0,14.0,800.0,4532753019.0,1.0,2.0,0,0.0
13231,35.0,1.0,163.0,4.0,9.0,8.0,,1.0,1.0,53.0,15.0,,1043.0,4532753019.0,1.0,2.0,0,0.0
13232,35.0,1.0,164.0,2.0,3.0,,4.0,0.0,1.0,82.0,11.0,,845.0,4532753019.0,1.0,2.0,0,0.0
13233,35.0,1.0,165.0,2.0,3.0,4.0,,0.0,1.0,91.0,12.0,,620.0,4532753019.0,1.0,2.0,0,0.0
13234,35.0,1.0,166.0,2.0,4.0,3.0,,1.0,1.0,83.0,10.0,,724.0,4532753019.0,1.0,2.0,0,0.0
13235,35.0,1.0,167.0,2.0,,3.0,4.0,1.0,1.0,81.0,13.0,,608.0,4532753019.0,1.0,2.0,0,0.0
13236,35.0,1.0,168.0,3.0,5.0,7.0,6.0,0.0,1.0,50.0,26.0,14.0,1261.0,4532753019.0,1.0,2.0,0,0.0
13237,35.0,1.0,169.0,1.0,1.0,2.0,0.0,2.0,1.0,89.0,49.0,18.0,842.0,4532753019.0,1.0,2.0,0,0.0
13238,35.0,1.0,170.0,3.0,5.0,6.0,7.0,0.0,1.0,44.0,28.0,22.0,928.0,4532753019.0,1.0,2.0,0,0.0
13239,35.0,1.0,171.0,4.0,9.0,,8.0,2.0,1.0,50.0,11.0,,1032.0,4532753019.0,1.0,2.0,0,0.0
13240,35.0,1.0,172.0,2.0,4.0,3.0,,1.0,1.0,87.0,13.0,,1099.0,4532753019.0,1.0,2.0,0,0.0
13241,35.0,1.0,173.0,2.0,,4.0,3.0,2.0,1.0,84.0,16.0,,771.0,4532753019.0,1.0,2.0,0,0.0
13242,35.0,1.0,174.0,1.0,2.0,1.0,0.0,2.0,1.0,90.0,49.0,9.0,1403.0,4532753019.0,1.0,2.0,0,0.0
13243,35.0,1.0,175.0,1.0,1.0,0.0,2.0,1.0,1.0,77.0,50.0,9.0,717.0,4532753019.0,1.0,2.0,0,0.0
13244,35.0,1.0,176.0,3.0,7.0,5.0,6.0,1.0,1.0,50.0,28.0,5.0,888.0,4532753019.0,1.0,2.0,0,0.0
13245,35.0,1.0,177.0,4.0,9.0,,8.0,2.0,1.0,53.0,12.0,,891.0,4532753019.0,1.0,2.0,0,0.0
13246,35.0,1.0,178.0,4.0,9.0,8.0,,1.0,1.0,51.0,16.0,,1323.0,4532753019.0,1.0,2.0,0,0.0
13247,35.0,1.0,179.0,2.0,,3.0,4.0,1.0,1.0,93.0,18.0,,1113.0,4532753019.0,1.0,2.0,0,0.0
13248,35.0,2.0,0.0,0.0,,0.0,4.0,1.0,1.0,96.0,18.0,0.0,855.0,4532753019.0,1.0,2.0,0,0.0
13249,35.0,2.0,1.0,0.0,3.0,,2.0,0.0,1.0,83.0,18.0,,1378.0,4532753019.0,1.0,2.0,0,0.0
13250,35.0,2.0,2.0,0.0,0.0,,5.0,0.0,1.0,83.0,49.0,,1837.0,4532753019.0,1.0,2.0,0,0.0
13251,35.0,2.0,3.0,0.0,0.0,5.0,,0.0,1.0,75.0,50.0,0.0,668.0,4532753019.0,1.0,2.0,0,0.0
13252,35.0,2.0,4.0,0.0,,2.0,5.0,2.0,1.0,43.0,22.0,0.0,1129.0,4532753019.0,1.0,2.0,0,0.0
13253,35.0,2.0,5.0,0.0,1.0,,5.0,2.0,0.0,48.0,56.0,0.0,771.0,4532753019.0,1.0,2.0,0,0.0
13254,35.0,2.0,6.0,0.0,5.0,4.0,,0.0,1.0,53.0,15.0,0.0,1048.0,4532753019.0,1.0,2.0,0,0.0
13255,35.0,2.0,7.0,0.0,,6.0,8.0,2.0,1.0,45.0,39.0,0.0,1145.0,4532753019.0,1.0,2.0,0,0.0
13256,35.0,2.0,8.0,0.0,7.0,,9.0,0.0,0.0,7.0,10.0,,2529.0,4532753019.0,1.0,2.0,0,0.0
13257,35.0,2.0,9.0,0.0,0.0,,7.0,0.0,1.0,91.0,9.0,,705.0,4532753019.0,1.0,2.0,0,0.0
13258,35.0,2.0,10.0,0.0,,1.0,7.0,2.0,0.0,15.0,47.0,,1331.0,4532753019.0,1.0,2.0,0,0.0
13259,35.0,2.0,11.0,0.0,5.0,1.0,,0.0,0.0,52.0,56.0,,959.0,4532753019.0,1.0,2.0,0,0.0
13260,35.0,2.0,12.0,0.0,0.0,,1.0,0.0,1.0,86.0,51.0,,576.0,4532753019.0,1.0,2.0,0,0.0
13261,35.0,2.0,13.0,0.0,6.0,,5.0,2.0,1.0,50.0,29.0,,938.0,4532753019.0,1.0,2.0,0,0.0
13262,35.0,2.0,14.0,0.0,1.0,,3.0,2.0,1.0,78.0,54.0,,1189.0,4532753019.0,1.0,2.0,0,0.0
13263,35.0,2.0,15.0,0.0,,2.0,3.0,2.0,1.0,86.0,10.0,0.0,931.0,4532753019.0,1.0,2.0,0,0.0
13264,35.0,2.0,16.0,0.0,0.0,8.0,,0.0,1.0,86.0,50.0,0.0,1158.0,4532753019.0,1.0,2.0,0,0.0
13265,35.0,2.0,17.0,0.0,7.0,8.0,,1.0,1.0,57.0,4.0,0.0,1081.0,4532753019.0,1.0,2.0,0,0.0
13266,35.0,2.0,18.0,0.0,,0.0,4.0,1.0,1.0,87.0,16.0,0.0,624.0,4532753019.0,1.0,2.0,0,0.0
13267,35.0,2.0,19.0,0.0,,7.0,1.0,1.0,0.0,14.0,47.0,0.0,954.0,4532753019.0,1.0,2.0,0,0.0
13268,35.0,2.0,20.0,0.0,8.0,,3.0,0.0,0.0,58.0,81.0,,1771.0,4532753019.0,1.0,2.0,0,0.0
13269,35.0,2.0,21.0,0.0,1.0,,4.0,2.0,0.0,12.0,50.0,0.0,1971.0,4532753019.0,1.0,2.0,0,0.0
13270,35.0,2.0,22.0,0.0,6.0,9.0,,1.0,0.0,16.0,29.0,,1671.0,4532753019.0,1.0,2.0,0,0.0
13271,35.0,2.0,23.0,0.0,3.0,,6.0,0.0,1.0,90.0,31.0,,1066.0,4532753019.0,1.0,2.0,0,0.0
13272,35.0,2.0,24.0,0.0,9.0,,6.0,0.0,0.0,20.0,29.0,0.0,1207.0,4532753019.0,1.0,2.0,0,0.0
13273,35.0,2.0,25.0,0.0,6.0,0.0,,1.0,1.0,82.0,43.0,0.0,999.0,4532753019.0,1.0,2.0,0,0.0
13274,35.0,2.0,26.0,0.0,,5.0,2.0,1.0,1.0,47.0,16.0,,649.0,4532753019.0,1.0,2.0,0,0.0
13275,35.0,2.0,27.0,0.0,6.0,2.0,,1.0,0.0,19.0,29.0,0.0,1561.0,4532753019.0,1.0,2.0,0,0.0
13276,35.0,2.0,28.0,0.0,8.0,0.0,,1.0,1.0,90.0,47.0,,823.0,4532753019.0,1.0,2.0,0,0.0
13277,35.0,2.0,29.0,0.0,,1.0,9.0,2.0,0.0,15.0,44.0,,1302.0,4532753019.0,1.0,2.0,0,0.0
13278,35.0,2.0,30.0,0.0,,5.0,8.0,1.0,0.0,51.0,56.0,0.0,1136.0,4532753019.0,1.0,2.0,0,0.0
13279,35.0,2.0,31.0,0.0,3.0,2.0,,0.0,1.0,88.0,17.0,,774.0,4532753019.0,1.0,2.0,0,0.0
13280,35.0,2.0,32.0,0.0,1.0,,0.0,2.0,1.0,81.0,52.0,,1056.0,4532753019.0,1.0,2.0,0,0.0
13281,35.0,2.0,33.0,0.0,4.0,,2.0,0.0,0.0,16.0,8.0,0.0,1214.0,4532753019.0,1.0,2.0,0,0.0
13282,35.0,2.0,34.0,0.0,,3.0,4.0,1.0,1.0,82.0,15.0,0.0,1447.0,4532753019.0,1.0,2.0,0,0.0
13283,35.0,2.0,35.0,0.0,8.0,0.0,,1.0,1.0,86.0,47.0,,746.0,4532753019.0,1.0,2.0,0,0.0
13284,35.0,2.0,36.0,0.0,7.0,4.0,,0.0,0.0,17.0,10.0,0.0,1683.0,4532753019.0,1.0,2.0,0,0.0
13285,35.0,2.0,37.0,0.0,,6.0,1.0,2.0,1.0,50.0,38.0,,1459.0,4532753019.0,1.0,2.0,0,0.0
13286,35.0,2.0,38.0,0.0,4.0,2.0,,0.0,0.0,15.0,24.0,,1497.0,4532753019.0,1.0,2.0,0,0.0
13287,35.0,2.0,39.0,0.0,6.0,,0.0,2.0,1.0,84.0,22.0,0.0,1056.0,4532753019.0,1.0,2.0,0,0.0
13288,35.0,2.0,40.0,0.0,3.0,8.0,,0.0,1.0,92.0,51.0,,1018.0,4532753019.0,1.0,2.0,0,0.0
13289,35.0,2.0,41.0,0.0,6.0,1.0,,1.0,1.0,48.0,29.0,0.0,1501.0,4532753019.0,1.0,2.0,0,0.0
13290,35.0,2.0,42.0,0.0,,8.0,4.0,1.0,1.0,51.0,16.0,,1110.0,4532753019.0,1.0,2.0,0,0.0
13291,35.0,2.0,43.0,0.0,,0.0,1.0,1.0,1.0,86.0,45.0,0.0,1045.0,4532753019.0,1.0,2.0,0,0.0
13292,35.0,2.0,44.0,0.0,3.0,0.0,,0.0,0.0,87.0,79.0,,998.0,4532753019.0,1.0,2.0,0,0.0
13293,35.0,2.0,45.0,0.0,4.0,2.0,,0.0,0.0,10.0,12.0,0.0,1033.0,4532753019.0,1.0,2.0,0,0.0
13294,35.0,2.0,46.0,0.0,2.0,0.0,,1.0,1.0,83.0,12.0,,610.0,4532753019.0,1.0,2.0,0,0.0
13295,35.0,2.0,47.0,0.0,4.0,8.0,,1.0,1.0,47.0,8.0,0.0,1449.0,4532753019.0,1.0,2.0,0,0.0
13296,35.0,2.0,48.0,0.0,9.0,0.0,,1.0,1.0,85.0,11.0,0.0,1176.0,4532753019.0,1.0,2.0,0,0.0
13297,35.0,2.0,49.0,0.0,9.0,,2.0,0.0,0.0,15.0,15.0,0.0,1147.0,4532753019.0,1.0,2.0,0,0.0
13298,35.0,2.0,50.0,0.0,1.0,0.0,,1.0,1.0,86.0,50.0,0.0,1075.0,4532753019.0,1.0,2.0,0,0.0
13299,35.0,2.0,51.0,0.0,7.0,,9.0,0.0,0.0,16.0,17.0,,1765.0,4532753019.0,1.0,2.0,0,0.0
13300,35.0,2.0,52.0,0.0,9.0,8.0,,1.0,1.0,49.0,15.0,0.0,933.0,4532753019.0,1.0,2.0,0,0.0
13301,35.0,2.0,53.0,0.0,,2.0,1.0,1.0,0.0,17.0,53.0,0.0,1167.0,4532753019.0,1.0,2.0,0,0.0
13302,35.0,2.0,54.0,0.0,,5.0,8.0,1.0,0.0,49.0,51.0,,1109.0,4532753019.0,1.0,2.0,0,0.0
13303,35.0,2.0,55.0,0.0,6.0,,1.0,2.0,1.0,45.0,26.0,,1224.0,4532753019.0,1.0,2.0,0,0.0
13304,35.0,2.0,56.0,0.0,,4.0,7.0,2.0,0.0,20.0,18.0,,1857.0,4532753019.0,1.0,2.0,0,0.0
13305,35.0,2.0,57.0,0.0,5.0,0.0,,1.0,1.0,87.0,55.0,0.0,677.0,4532753019.0,1.0,2.0,0,0.0
13306,35.0,2.0,58.0,0.0,7.0,8.0,,1.0,1.0,50.0,14.0,,1004.0,4532753019.0,1.0,2.0,0,0.0
13307,35.0,2.0,59.0,0.0,0.0,2.0,,0.0,1.0,90.0,14.0,0.0,856.0,4532753019.0,1.0,2.0,0,0.0
13308,35.0,2.0,60.0,0.0,,0.0,2.0,1.0,1.0,80.0,16.0,,759.0,4532753019.0,1.0,2.0,0,0.0
13309,35.0,2.0,61.0,0.0,,9.0,4.0,2.0,0.0,8.0,7.0,0.0,2227.0,4532753019.0,1.0,2.0,0,0.0
13310,35.0,2.0,62.0,0.0,8.0,,0.0,2.0,1.0,83.0,45.0,0.0,785.0,4532753019.0,1.0,2.0,0,0.0
13311,35.0,2.0,63.0,0.0,6.0,8.0,,1.0,1.0,55.0,34.0,0.0,954.0,4532753019.0,1.0,2.0,0,0.0
13312,35.0,2.0,64.0,0.0,0.0,5.0,,0.0,1.0,79.0,53.0,,765.0,4532753019.0,1.0,2.0,0,0.0
13313,35.0,2.0,65.0,0.0,2.0,6.0,,0.0,0.0,13.0,29.0,,1446.0,4532753019.0,1.0,2.0,0,0.0
13314,35.0,2.0,66.0,0.0,5.0,2.0,,0.0,1.0,50.0,16.0,0.0,627.0,4532753019.0,1.0,2.0,0,0.0
13315,35.0,2.0,67.0,0.0,,1.0,4.0,2.0,0.0,23.0,54.0,,1466.0,4532753019.0,1.0,2.0,0,0.0
13316,35.0,2.0,68.0,0.0,6.0,3.0,,1.0,1.0,87.0,31.0,,1758.0,4532753019.0,1.0,2.0,0,0.0
13317,35.0,2.0,69.0,0.0,5.0,,3.0,0.0,0.0,51.0,88.0,,1136.0,4532753019.0,1.0,2.0,0,0.0
13318,35.0,2.0,70.0,0.0,7.0,2.0,,0.0,0.0,14.0,13.0,0.0,1600.0,4532753019.0,1.0,2.0,0,0.0
13319,35.0,2.0,71.0,0.0,8.0,1.0,,0.0,0.0,44.0,53.0,0.0,2755.0,4532753019.0,1.0,2.0,0,0.0
13320,35.0,2.0,72.0,0.0,0.0,,7.0,0.0,1.0,87.0,20.0,0.0,3950.0,4532753019.0,1.0,2.0,0,0.0
13321,35.0,2.0,73.0,0.0,6.0,,3.0,2.0,1.0,88.0,34.0,0.0,1016.0,4532753019.0,1.0,2.0,0,0.0
13322,35.0,2.0,74.0,0.0,3.0,,5.0,2.0,0.0,54.0,83.0,0.0,5590.0,4532753019.0,1.0,2.0,0,0.0
13323,35.0,2.0,75.0,0.0,8.0,2.0,,0.0,1.0,53.0,16.0,,5115.0,4532753019.0,1.0,2.0,0,0.0
13324,35.0,2.0,76.0,0.0,,9.0,0.0,2.0,1.0,88.0,13.0,0.0,1049.0,4532753019.0,1.0,2.0,0,0.0
13325,35.0,2.0,77.0,0.0,,9.0,8.0,2.0,1.0,51.0,18.0,,813.0,4532753019.0,1.0,2.0,0,0.0
13326,35.0,2.0,78.0,0.0,5.0,,9.0,0.0,1.0,49.0,9.0,,1631.0,4532753019.0,1.0,2.0,0,0.0
13327,35.0,2.0,79.0,0.0,1.0,2.0,,1.0,0.0,11.0,50.0,,1959.0,4532753019.0,1.0,2.0,0,0.0
13328,35.0,2.0,80.0,0.0,3.0,,4.0,0.0,1.0,89.0,13.0,,861.0,4532753019.0,1.0,2.0,0,0.0
13329,35.0,2.0,81.0,0.0,1.0,9.0,,1.0,0.0,13.0,44.0,,2607.0,4532753019.0,1.0,2.0,0,0.0
13330,35.0,2.0,82.0,0.0,7.0,6.0,,0.0,0.0,21.0,33.0,0.0,2527.0,4532753019.0,1.0,2.0,0,0.0
13331,35.0,2.0,83.0,0.0,5.0,4.0,,0.0,1.0,53.0,26.0,,1641.0,4532753019.0,1.0,2.0,0,0.0
13332,35.0,2.0,84.0,0.0,9.0,2.0,,0.0,0.0,14.0,11.0,,1489.0,4532753019.0,1.0,2.0,0,0.0
13333,35.0,2.0,85.0,0.0,9.0,3.0,,1.0,1.0,86.0,16.0,,1237.0,4532753019.0,1.0,2.0,0,0.0
13334,35.0,2.0,86.0,0.0,4.0,0.0,,1.0,1.0,84.0,9.0,,658.0,4532753019.0,1.0,2.0,0,0.0
13335,35.0,2.0,87.0,0.0,,7.0,9.0,1.0,0.0,12.0,13.0,0.0,2330.0,4532753019.0,1.0,2.0,0,0.0
13336,35.0,2.0,88.0,0.0,4.0,5.0,,1.0,1.0,49.0,5.0,0.0,1114.0,4532753019.0,1.0,2.0,0,0.0
13337,35.0,2.0,89.0,0.0,7.0,,0.0,2.0,1.0,87.0,19.0,,907.0,4532753019.0,1.0,2.0,0,0.0
13338,35.0,2.0,90.0,0.0,4.0,,5.0,2.0,1.0,43.0,14.0,,893.0,4532753019.0,1.0,2.0,0,0.0
13339,35.0,2.0,91.0,0.0,1.0,,3.0,2.0,1.0,82.0,51.0,0.0,1009.0,4532753019.0,1.0,2.0,0,0.0
13340,35.0,2.0,92.0,0.0,,7.0,5.0,2.0,1.0,43.0,9.0,0.0,1247.0,4532753019.0,1.0,2.0,0,0.0
13341,35.0,2.0,93.0,0.0,,6.0,4.0,2.0,0.0,21.0,37.0,0.0,3611.0,4532753019.0,1.0,2.0,0,0.0
13342,35.0,2.0,94.0,0.0,1.0,2.0,,0.0,1.0,57.0,16.0,0.0,4303.0,4532753019.0,1.0,2.0,0,0.0
13343,35.0,2.0,95.0,0.0,,8.0,9.0,1.0,1.0,52.0,15.0,,1420.0,4532753019.0,1.0,2.0,0,0.0
13344,35.0,2.0,96.0,0.0,5.0,,7.0,0.0,1.0,48.0,17.0,0.0,1109.0,4532753019.0,1.0,2.0,0,0.0
13345,35.0,2.0,97.0,0.0,1.0,,2.0,0.0,1.0,44.0,14.0,,1067.0,4532753019.0,1.0,2.0,0,0.0
13346,35.0,2.0,98.0,0.0,5.0,,7.0,0.0,1.0,45.0,12.0,,834.0,4532753019.0,1.0,2.0,0,0.0
13347,35.0,2.0,99.0,0.0,8.0,,4.0,0.0,1.0,53.0,19.0,,1252.0,4532753019.0,1.0,2.0,0,0.0
13348,35.0,2.0,100.0,0.0,8.0,1.0,,0.0,0.0,46.0,49.0,,1001.0,4532753019.0,1.0,2.0,0,0.0
13349,35.0,2.0,101.0,0.0,4.0,9.0,,0.0,0.0,14.0,14.0,,1426.0,4532753019.0,1.0,2.0,0,0.0
